Customer ID,Category,Purchase Amount (USD),Review Rating,Discount Applied,Frequency of Purchases,Cluster
3335,Clothing,23,3.4,No,Annually,1
3336,Accessories,94,3.5,No,Quarterly,0
3337,Clothing,45,4.0,No,Annually,1
3338,Outerwear,23,4.4,No,Bi-Weekly,1
3339,Clothing,94,2.9,No,Monthly,0
3340,Accessories,99,3.6,No,Fortnightly,0
3341,Clothing,36,4.4,No,Fortnightly,1
3342,Outerwear,50,4.5,No,Monthly,2
3343,Outerwear,81,3.8,No,Weekly,0
3344,Clothing,31,3.6,No,Bi-Weekly,1
3345,Accessories,48,4.3,No,Annually,2
3346,Accessories,91,4.0,No,Bi-Weekly,0
3347,Clothing,99,3.4,No,Quarterly,0
3348,Footwear,70,4.4,No,Bi-Weekly,2
3349,Clothing,74,2.8,No,Every 3 Months,2
3350,Accessories,79,2.8,No,Quarterly,0
3351,Accessories,33,4.9,No,Bi-Weekly,1
3352,Clothing,49,4.2,No,Fortnightly,2
3353,Accessories,96,2.9,No,Bi-Weekly,0
3354,Clothing,66,4.6,No,Every 3 Months,2
3355,Clothing,45,2.8,No,Weekly,1
3356,Clothing,28,2.6,No,Bi-Weekly,1
3357,Clothing,48,3.5,No,Bi-Weekly,2
3358,Clothing,67,3.5,No,Monthly,2
3359,Clothing,59,3.4,No,Annually,2
3360,Accessories,74,3.9,No,Monthly,2
3361,Outerwear,81,3.3,No,Every 3 Months,0
3362,Footwear,26,4.1,No,Bi-Weekly,1
3363,Accessories,61,3.0,No,Fortnightly,2
3364,Clothing,23,3.0,No,Bi-Weekly,1
3365,Accessories,33,3.2,No,Monthly,1
3366,Clothing,58,3.9,No,Every 3 Months,2
3367,Accessories,65,3.6,No,Quarterly,2
3368,Clothing,48,3.1,No,Fortnightly,2
3369,Footwear,25,4.8,No,Every 3 Months,1
3370,Clothing,51,3.8,No,Monthly,2
3371,Accessories,31,2.8,No,Fortnightly,1
3372,Clothing,99,4.0,No,Annually,0
3373,Clothing,25,4.6,No,Every 3 Months,1
3374,Footwear,52,3.5,No,Every 3 Months,2
3375,Clothing,47,3.7,No,Annually,2
3376,Footwear,98,4.9,No,Annually,0
3377,Accessories,46,4.1,No,Quarterly,1
3378,Clothing,32,4.6,No,Fortnightly,1
3379,Clothing,75,4.5,No,Quarterly,0
3380,Accessories,51,5.0,No,Weekly,2
3381,Clothing,52,3.8,No,Every 3 Months,2
3382,Accessories,66,4.7,No,Quarterly,2
3383,Clothing,35,2.8,No,Weekly,1
3384,Outerwear,43,2.6,No,Bi-Weekly,1
3385,Clothing,24,3.8,No,Quarterly,1
3386,Accessories,83,2.8,No,Every 3 Months,0
3387,Clothing,62,2.6,No,Quarterly,2
3388,Clothing,78,3.4,No,Bi-Weekly,0
3389,Clothing,61,4.5,No,Weekly,2
3390,Clothing,57,3.8,No,Annually,2
3391,Clothing,70,3.0,No,Annually,2
3392,Clothing,57,3.7,No,Every 3 Months,2
3393,Accessories,74,4.4,No,Bi-Weekly,2
3394,Clothing,90,3.1,No,Monthly,0
3395,Footwear,98,4.2,No,Annually,0
3396,Clothing,43,3.1,No,Every 3 Months,1
3397,Clothing,37,5.0,No,Quarterly,1
3398,Clothing,38,2.7,No,Bi-Weekly,1
3399,Clothing,60,3.8,No,Fortnightly,2
3400,Clothing,55,3.3,No,Annually,2
3401,Accessories,51,4.8,No,Fortnightly,2
3402,Accessories,71,3.4,No,Weekly,2
3403,Clothing,61,4.4,No,Every 3 Months,2
3404,Footwear,65,3.9,No,Bi-Weekly,2
3405,Accessories,34,3.9,No,Annually,1
3406,Clothing,87,4.2,No,Bi-Weekly,0
3407,Clothing,79,4.0,No,Quarterly,0
3408,Clothing,46,2.6,No,Quarterly,1
3409,Clothing,72,4.4,No,Annually,2
3410,Clothing,93,3.2,No,Every 3 Months,0
3411,Footwear,76,4.3,No,Bi-Weekly,0
3412,Footwear,56,4.9,No,Weekly,2
3413,Footwear,83,3.8,No,Quarterly,0
3414,Accessories,90,2.5,No,Bi-Weekly,0
3415,Footwear,94,4.9,No,Quarterly,0
3416,Clothing,68,3.0,No,Annually,2
3417,Footwear,53,3.2,No,Every 3 Months,2
3418,Outerwear,35,2.9,No,Fortnightly,1
3419,Outerwear,30,2.8,No,Annually,1
3420,Accessories,26,3.1,No,Bi-Weekly,1
3421,Accessories,60,3.4,No,Bi-Weekly,2
3422,Footwear,30,2.9,No,Weekly,1
3423,Outerwear,91,3.2,No,Monthly,0
3424,Footwear,71,3.8,No,Bi-Weekly,2
3425,Accessories,64,3.6,No,Monthly,2
3426,Accessories,54,4.3,No,Bi-Weekly,2
3427,Clothing,35,4.8,No,Annually,1
3428,Clothing,38,2.5,No,Annually,1
3429,Accessories,69,2.5,No,Monthly,2
3430,Clothing,96,4.6,No,Weekly,0
3431,Clothing,73,4.2,No,Every 3 Months,2
3432,Accessories,49,4.2,No,Annually,2
3433,Footwear,44,4.8,No,Every 3 Months,1
3434,Clothing,93,4.5,No,Annually,0
3435,Clothing,72,3.3,No,Fortnightly,2
3436,Clothing,91,2.7,No,Bi-Weekly,0
3437,Accessories,83,2.8,No,Monthly,0
3438,Outerwear,62,3.5,No,Annually,2
3439,Clothing,71,3.0,No,Monthly,2
3440,Accessories,93,4.5,No,Quarterly,0
3441,Accessories,63,4.3,No,Weekly,2
3442,Clothing,96,4.1,No,Annually,0
3443,Clothing,78,4.3,No,Weekly,0
3444,Clothing,24,5.0,No,Bi-Weekly,1
3445,Clothing,63,3.8,No,Bi-Weekly,2
3446,Accessories,58,4.9,No,Annually,2
3447,Footwear,55,5.0,No,Weekly,2
3448,Footwear,58,4.3,No,Bi-Weekly,2
3449,Outerwear,28,4.1,No,Fortnightly,1
3450,Clothing,37,4.5,No,Monthly,1
3451,Clothing,78,3.6,No,Monthly,0
3452,Clothing,73,3.0,No,Annually,2
3453,Outerwear,20,3.7,No,Fortnightly,1
3454,Clothing,60,4.3,No,Bi-Weekly,2
3455,Accessories,71,4.6,No,Bi-Weekly,2
3456,Clothing,89,4.7,No,Annually,0
3457,Clothing,53,4.6,No,Monthly,2
3458,Accessories,87,3.0,No,Fortnightly,0
3459,Accessories,37,3.4,No,Quarterly,1
3460,Clothing,37,3.8,No,Annually,1
3461,Accessories,78,3.1,No,Bi-Weekly,0
3462,Footwear,23,4.4,No,Quarterly,1
3463,Clothing,73,4.5,No,Every 3 Months,2
3464,Accessories,27,2.8,No,Fortnightly,1
3465,Outerwear,59,2.7,No,Annually,2
3466,Accessories,53,3.4,No,Weekly,2
3467,Clothing,42,4.6,No,Annually,1
3468,Accessories,45,5.0,No,Annually,1
3469,Accessories,89,3.5,No,Quarterly,0
3470,Clothing,85,3.3,No,Annually,0
3471,Outerwear,69,4.5,No,Bi-Weekly,2
3472,Footwear,66,3.1,No,Bi-Weekly,2
3473,Clothing,42,4.0,No,Weekly,1
3474,Clothing,40,2.5,No,Weekly,1
3475,Clothing,82,4.4,No,Monthly,0
3476,Footwear,88,4.4,No,Quarterly,0
3477,Footwear,99,3.2,No,Weekly,0
3478,Accessories,85,3.8,No,Bi-Weekly,0
3479,Accessories,57,4.6,No,Quarterly,2
3480,Clothing,56,4.9,No,Monthly,2
3481,Footwear,79,3.5,No,Monthly,0
3482,Clothing,67,3.4,No,Bi-Weekly,2
3483,Accessories,61,3.9,No,Weekly,2
3484,Clothing,37,3.9,No,Every 3 Months,1
3485,Clothing,75,4.2,No,Bi-Weekly,0
3486,Clothing,21,3.4,No,Fortnightly,1
3487,Clothing,89,4.9,No,Weekly,0
3488,Footwear,24,2.9,No,Annually,1
3489,Clothing,27,4.9,No,Quarterly,1
3490,Clothing,26,4.6,No,Every 3 Months,1
3491,Footwear,82,3.6,No,Quarterly,0
3492,Clothing,28,4.3,No,Monthly,1
3493,Accessories,65,4.6,No,Annually,2
3494,Clothing,82,4.7,No,Weekly,0
3495,Accessories,38,3.5,No,Quarterly,1
3496,Clothing,33,2.8,No,Weekly,1
3497,Footwear,38,4.0,No,Monthly,1
3498,Accessories,48,4.3,No,Every 3 Months,2
3499,Footwear,35,3.8,No,Bi-Weekly,1
3500,Clothing,29,3.0,No,Every 3 Months,1
3501,Clothing,48,4.6,No,Fortnightly,2
3502,Footwear,87,4.8,No,Weekly,0
3503,Accessories,62,4.7,No,Quarterly,2
3504,Clothing,96,3.9,No,Weekly,0
3505,Accessories,41,4.0,No,Monthly,1
3506,Accessories,42,3.7,No,Every 3 Months,1
3507,Clothing,57,3.7,No,Fortnightly,2
3508,Accessories,65,4.2,No,Every 3 Months,2
3509,Clothing,54,4.7,No,Weekly,2
3510,Clothing,22,4.3,No,Bi-Weekly,1
3511,Footwear,96,4.9,No,Monthly,0
3512,Accessories,81,3.9,No,Every 3 Months,0
3513,Clothing,46,3.4,No,Quarterly,1
3514,Clothing,74,4.2,No,Fortnightly,2
3515,Footwear,50,4.7,No,Monthly,2
3516,Clothing,80,4.0,No,Bi-Weekly,0
3517,Footwear,56,4.0,No,Bi-Weekly,2
3518,Clothing,69,3.1,No,Every 3 Months,2
3519,Clothing,97,4.2,No,Quarterly,0
3520,Clothing,66,3.7,No,Fortnightly,2
3521,Accessories,70,3.1,No,Monthly,2
3522,Footwear,50,3.7,No,Weekly,2
3523,Clothing,85,3.2,No,Quarterly,0
3524,Accessories,59,2.8,No,Fortnightly,2
3525,Clothing,74,2.9,No,Monthly,2
3526,Accessories,38,3.5,No,Annually,1
3527,Clothing,99,3.8,No,Every 3 Months,0
3528,Clothing,97,4.7,No,Weekly,0
3529,Accessories,67,4.5,No,Annually,2
3530,Clothing,20,3.9,No,Weekly,1
3531,Accessories,45,3.4,No,Weekly,1
3532,Footwear,52,4.6,No,Quarterly,2
3533,Clothing,68,4.6,No,Annually,2
3534,Footwear,98,4.7,No,Fortnightly,0
3535,Footwear,83,3.2,No,Weekly,0
3536,Clothing,51,5.0,No,Monthly,2
3537,Accessories,21,4.5,No,Monthly,1
3538,Accessories,92,3.5,No,Every 3 Months,0
3539,Footwear,63,4.5,No,Monthly,2
3540,Accessories,56,3.2,No,Bi-Weekly,2
3541,Clothing,95,4.6,No,Weekly,0
3542,Clothing,66,4.0,No,Annually,2
3543,Outerwear,28,4.2,No,Weekly,1
3544,Accessories,83,4.1,No,Every 3 Months,0
3545,Clothing,55,3.6,No,Every 3 Months,2
3546,Footwear,28,3.7,No,Annually,1
3547,Accessories,79,3.6,No,Bi-Weekly,0
3548,Accessories,31,3.8,No,Annually,1
3549,Clothing,37,3.0,No,Fortnightly,1
3550,Clothing,34,3.4,No,Fortnightly,1
3551,Footwear,74,4.8,No,Weekly,2
3552,Accessories,31,2.6,No,Weekly,1
3553,Accessories,66,2.9,No,Quarterly,2
3554,Footwear,99,4.9,No,Weekly,0
3555,Clothing,55,5.0,No,Fortnightly,2
3556,Clothing,23,4.6,No,Quarterly,1
3557,Clothing,88,4.2,No,Bi-Weekly,0
3558,Outerwear,26,4.9,No,Every 3 Months,1
3559,Accessories,94,4.8,No,Quarterly,0
3560,Clothing,25,3.0,No,Every 3 Months,1
3561,Clothing,96,3.5,No,Annually,0
3562,Footwear,29,3.4,No,Fortnightly,1
3563,Footwear,36,3.4,No,Weekly,1
3564,Clothing,90,4.9,No,Every 3 Months,0
3565,Accessories,38,4.4,No,Annually,1
3566,Accessories,52,4.2,No,Monthly,2
3567,Clothing,88,3.1,No,Monthly,0
3568,Accessories,56,4.0,No,Monthly,2
3569,Footwear,71,4.8,No,Quarterly,2
3570,Footwear,94,3.3,No,Fortnightly,0
3571,Clothing,97,4.7,No,Annually,0
3572,Clothing,27,3.2,No,Every 3 Months,1
3573,Clothing,28,5.0,No,Monthly,1
3574,Clothing,67,4.9,No,Monthly,2
3575,Clothing,70,4.9,No,Quarterly,2
3576,Outerwear,95,3.7,No,Bi-Weekly,0
3577,Footwear,24,3.0,No,Bi-Weekly,1
3578,Accessories,35,2.6,No,Weekly,1
3579,Footwear,22,2.6,No,Quarterly,1
3580,Accessories,66,4.8,No,Every 3 Months,2
3581,Clothing,83,3.2,No,Bi-Weekly,0
3582,Clothing,95,4.9,No,Weekly,0
3583,Clothing,41,3.4,No,Annually,1
3584,Clothing,77,2.7,No,Every 3 Months,0
3585,Footwear,52,4.8,No,Monthly,2
3586,Accessories,41,4.1,No,Bi-Weekly,1
3587,Clothing,28,4.6,No,Bi-Weekly,1
3588,Clothing,90,4.4,No,Annually,0
3589,Accessories,55,3.5,No,Annually,2
3590,Accessories,73,4.8,No,Every 3 Months,2
3591,Clothing,87,2.9,No,Every 3 Months,0
3592,Outerwear,89,3.2,No,Quarterly,0
3593,Footwear,82,4.4,No,Fortnightly,0
3594,Footwear,80,4.6,No,Monthly,0
3595,Accessories,87,2.6,No,Quarterly,0
3596,Clothing,41,3.1,No,Annually,1
3597,Clothing,83,4.3,No,Fortnightly,0
3598,Accessories,71,3.1,No,Quarterly,2
3599,Clothing,76,4.6,No,Bi-Weekly,0
3600,Accessories,34,4.6,No,Weekly,1
3601,Clothing,81,2.7,No,Bi-Weekly,0
3602,Clothing,47,3.0,No,Monthly,2
3603,Clothing,36,3.3,No,Quarterly,1
3604,Clothing,51,2.7,No,Weekly,2
3605,Clothing,86,3.3,No,Annually,0
3606,Clothing,41,4.3,No,Every 3 Months,1
3607,Footwear,90,4.8,No,Annually,0
3608,Accessories,93,3.3,No,Bi-Weekly,0
3609,Accessories,56,4.3,No,Every 3 Months,2
3610,Clothing,39,3.0,No,Monthly,1
3611,Outerwear,86,4.8,No,Fortnightly,0
3612,Clothing,82,2.9,No,Annually,0
3613,Footwear,29,3.6,No,Every 3 Months,1
3614,Accessories,27,3.5,No,Annually,1
3615,Accessories,25,4.7,No,Annually,1
3616,Clothing,31,4.4,No,Monthly,1
3617,Clothing,23,3.3,No,Fortnightly,1
3618,Accessories,47,4.3,No,Monthly,2
3619,Accessories,67,4.0,No,Bi-Weekly,2
3620,Accessories,75,4.9,No,Weekly,0
3621,Footwear,82,2.9,No,Fortnightly,0
3622,Footwear,32,4.0,No,Fortnightly,1
3623,Clothing,41,4.3,No,Annually,1
3624,Accessories,89,2.7,No,Weekly,0
3625,Accessories,82,5.0,No,Bi-Weekly,0
3626,Accessories,99,4.4,No,Weekly,0
3627,Clothing,98,3.5,No,Quarterly,0
3628,Accessories,54,3.3,No,Every 3 Months,2
3629,Clothing,88,3.8,No,Monthly,0
3630,Clothing,43,4.5,No,Fortnightly,1
3631,Accessories,73,4.8,No,Weekly,2
3632,Accessories,50,2.9,No,Monthly,2
3633,Footwear,73,3.2,No,Quarterly,2
3634,Accessories,51,2.8,No,Bi-Weekly,2
3635,Clothing,22,3.3,No,Annually,1
3636,Footwear,32,3.3,No,Fortnightly,1
3637,Footwear,38,4.2,No,Weekly,1
3638,Footwear,66,3.6,No,Fortnightly,2
3639,Accessories,20,4.6,No,Bi-Weekly,1
3640,Outerwear,44,3.6,No,Annually,1
3641,Accessories,31,4.0,No,Monthly,1
3642,Outerwear,45,2.7,No,Every 3 Months,1
3643,Clothing,71,4.4,No,Annually,2
3644,Accessories,96,3.2,No,Annually,0
3645,Clothing,32,2.6,No,Weekly,1
3646,Accessories,90,3.4,No,Every 3 Months,0
3647,Accessories,68,5.0,No,Fortnightly,2
3648,Clothing,45,2.9,No,Weekly,1
3649,Clothing,67,5.0,No,Bi-Weekly,2
3650,Clothing,57,4.4,No,Fortnightly,2
3651,Clothing,60,3.5,No,Annually,2
3652,Accessories,32,3.8,No,Every 3 Months,1
3653,Accessories,29,3.8,No,Monthly,1
3654,Outerwear,20,3.9,No,Fortnightly,1
3655,Accessories,98,3.3,No,Annually,0
3656,Clothing,27,2.9,No,Bi-Weekly,1
3657,Outerwear,67,3.7,No,Monthly,2
3658,Footwear,82,3.7,No,Every 3 Months,0
3659,Clothing,72,4.6,No,Fortnightly,2
3660,Footwear,77,4.9,No,Annually,0
3661,Footwear,74,3.1,No,Fortnightly,2
3662,Footwear,39,3.5,No,Fortnightly,1
3663,Clothing,80,4.9,No,Weekly,0
3664,Accessories,59,4.4,No,Weekly,2
3665,Outerwear,68,4.4,No,Fortnightly,2
3666,Clothing,77,3.4,No,Quarterly,0
3667,Accessories,50,3.0,No,Every 3 Months,2
3668,Clothing,45,2.6,No,Monthly,1
3669,Clothing,71,3.2,No,Annually,2
3670,Clothing,52,4.6,No,Quarterly,2
3671,Footwear,50,3.8,No,Every 3 Months,2
3672,Accessories,66,4.8,No,Quarterly,2
3673,Footwear,81,4.5,No,Monthly,0
3674,Clothing,28,4.2,No,Fortnightly,1
3675,Accessories,65,2.7,No,Fortnightly,2
3676,Accessories,80,4.5,No,Monthly,0
3677,Accessories,94,4.9,No,Monthly,0
3678,Accessories,30,2.8,No,Annually,1
3679,Clothing,45,3.5,No,Fortnightly,1
3680,Outerwear,91,2.5,No,Bi-Weekly,0
3681,Accessories,36,2.9,No,Quarterly,1
3682,Accessories,73,4.2,No,Monthly,2
3683,Clothing,60,4.6,No,Bi-Weekly,2
3684,Clothing,77,3.0,No,Fortnightly,0
3685,Clothing,86,4.4,No,Bi-Weekly,0
3686,Clothing,42,2.6,No,Bi-Weekly,1
3687,Footwear,70,4.8,No,Bi-Weekly,2
3688,Clothing,44,2.9,No,Every 3 Months,1
3689,Accessories,91,3.0,No,Monthly,0
3690,Accessories,30,4.5,No,Quarterly,1
3691,Clothing,23,3.7,No,Bi-Weekly,1
3692,Footwear,21,4.8,No,Weekly,1
3693,Outerwear,34,4.8,No,Fortnightly,1
3694,Clothing,46,4.7,No,Weekly,1
3695,Clothing,41,2.6,No,Bi-Weekly,1
3696,Clothing,33,4.6,No,Fortnightly,1
3697,Clothing,48,3.4,No,Annually,2
3698,Clothing,66,3.0,No,Weekly,2
3699,Clothing,54,4.0,No,Annually,2
3700,Accessories,55,2.6,No,Weekly,2
3701,Accessories,84,3.4,No,Every 3 Months,0
3702,Footwear,66,4.5,No,Annually,2
3703,Footwear,65,2.7,No,Weekly,2
3704,Footwear,83,2.9,No,Every 3 Months,0
3705,Accessories,61,4.0,No,Quarterly,2
3706,Clothing,65,3.2,No,Annually,2
3707,Footwear,55,4.0,No,Bi-Weekly,2
3708,Accessories,79,3.4,No,Weekly,0
3709,Clothing,96,4.9,No,Monthly,0
3710,Clothing,43,3.6,No,Quarterly,1
3711,Accessories,40,3.6,No,Fortnightly,1
3712,Accessories,62,3.2,No,Annually,2
3713,Clothing,72,3.7,No,Quarterly,2
3714,Footwear,87,2.6,No,Every 3 Months,0
3715,Accessories,31,3.9,No,Weekly,1
3716,Accessories,34,3.4,No,Monthly,1
3717,Clothing,53,3.4,No,Every 3 Months,2
3718,Clothing,85,4.2,No,Every 3 Months,0
3719,Clothing,50,2.9,No,Bi-Weekly,2
3720,Clothing,91,4.1,No,Every 3 Months,0
3721,Accessories,56,3.6,No,Quarterly,2
3722,Outerwear,60,4.0,No,Annually,2
3723,Outerwear,34,4.0,No,Fortnightly,1
3724,Footwear,30,3.6,No,Monthly,1
3725,Accessories,71,3.1,No,Annually,2
3726,Clothing,100,4.4,No,Annually,0
3727,Accessories,85,4.3,No,Every 3 Months,0
3728,Clothing,83,3.5,No,Bi-Weekly,0
3729,Outerwear,31,3.0,No,Annually,1
3730,Footwear,82,4.7,No,Quarterly,0
3731,Clothing,79,2.5,No,Bi-Weekly,0
3732,Accessories,62,3.1,No,Quarterly,2
3733,Footwear,92,3.3,No,Annually,0
3734,Clothing,58,4.7,No,Every 3 Months,2
3735,Clothing,88,3.4,No,Every 3 Months,0
3736,Footwear,44,3.1,No,Annually,1
3737,Clothing,56,4.6,No,Every 3 Months,2
3738,Accessories,23,4.9,No,Bi-Weekly,1
3739,Clothing,45,2.7,No,Fortnightly,1
3740,Accessories,31,4.2,No,Weekly,1
3741,Clothing,96,2.6,No,Bi-Weekly,0
3742,Clothing,96,3.2,No,Bi-Weekly,0
3743,Clothing,80,4.4,No,Bi-Weekly,0
3744,Clothing,28,3.6,No,Quarterly,1
3745,Clothing,51,2.7,No,Fortnightly,2
3746,Clothing,41,4.3,No,Monthly,1
3747,Outerwear,99,2.6,No,Monthly,0
3748,Clothing,53,4.3,No,Bi-Weekly,2
3749,Accessories,25,3.9,No,Annually,1
3750,Clothing,95,2.9,No,Every 3 Months,0
3751,Clothing,88,3.1,No,Monthly,0
3752,Accessories,97,4.2,No,Every 3 Months,0
3753,Outerwear,81,4.1,No,Weekly,0
3754,Accessories,26,4.2,No,Fortnightly,1
3755,Footwear,41,4.4,No,Every 3 Months,1
3756,Clothing,93,3.4,No,Monthly,0
3757,Clothing,69,4.8,No,Bi-Weekly,2
3758,Clothing,44,4.5,No,Weekly,1
3759,Footwear,54,2.7,No,Quarterly,2
3760,Footwear,61,3.5,No,Quarterly,2
3761,Clothing,80,3.1,No,Weekly,0
3762,Accessories,30,2.8,No,Every 3 Months,1
3763,Clothing,94,2.9,No,Annually,0
3764,Clothing,24,4.5,No,Every 3 Months,1
3765,Clothing,21,3.5,No,Monthly,1
3766,Accessories,52,4.3,No,Bi-Weekly,2
3767,Accessories,59,4.9,No,Annually,2
3768,Clothing,51,3.1,No,Fortnightly,2
3769,Clothing,35,4.0,No,Quarterly,1
3770,Accessories,87,3.6,No,Annually,0
3771,Clothing,42,4.0,No,Weekly,1
3772,Clothing,86,2.6,No,Bi-Weekly,0
3773,Clothing,26,3.1,No,Annually,1
3774,Clothing,60,3.5,No,Quarterly,2
3775,Accessories,83,3.9,No,Fortnightly,0
3776,Accessories,63,2.7,No,Quarterly,2
3777,Footwear,25,4.1,No,Fortnightly,1
3778,Clothing,65,4.3,No,Weekly,2
3779,Footwear,60,2.9,No,Annually,2
3780,Clothing,75,4.0,No,Annually,0
3781,Footwear,57,4.1,No,Quarterly,2
3782,Footwear,99,3.7,No,Fortnightly,0
3783,Outerwear,45,2.8,No,Fortnightly,1
3784,Accessories,66,3.2,No,Fortnightly,2
3785,Clothing,53,4.5,No,Annually,2
3786,Clothing,94,3.8,No,Monthly,0
3787,Footwear,47,3.6,No,Weekly,2
3788,Clothing,80,3.6,No,Every 3 Months,0
3789,Accessories,65,3.2,No,Monthly,2
3790,Clothing,75,3.8,No,Every 3 Months,0
3791,Accessories,45,4.4,No,Weekly,1
3792,Accessories,51,3.7,No,Weekly,2
3793,Accessories,58,2.6,No,Fortnightly,2
3794,Accessories,20,4.0,No,Annually,1
3795,Accessories,82,3.6,No,Weekly,0
3796,Accessories,92,2.5,No,Weekly,0
3797,Clothing,81,3.2,No,Quarterly,0
3798,Accessories,44,2.5,No,Quarterly,1
3799,Accessories,72,3.2,No,Annually,2
3800,Outerwear,26,2.6,No,Monthly,1
3801,Clothing,26,4.8,No,Bi-Weekly,1
3802,Clothing,84,5.0,No,Fortnightly,0
3803,Accessories,72,3.2,No,Monthly,2
3804,Accessories,55,3.6,No,Weekly,2
3805,Accessories,77,2.7,No,Annually,0
3806,Accessories,57,3.1,No,Quarterly,2
3807,Footwear,71,3.0,No,Weekly,2
3808,Clothing,39,2.9,No,Annually,1
3809,Clothing,28,4.7,No,Bi-Weekly,1
3810,Footwear,33,3.7,No,Annually,1
3811,Clothing,79,3.9,No,Monthly,0
3812,Accessories,30,4.0,No,Monthly,1
3813,Clothing,75,2.8,No,Every 3 Months,0
3814,Clothing,89,4.1,No,Bi-Weekly,0
3815,Clothing,95,4.2,No,Every 3 Months,0
3816,Accessories,44,4.3,No,Fortnightly,1
3817,Outerwear,86,4.3,No,Fortnightly,0
3818,Accessories,91,2.6,No,Annually,0
3819,Footwear,41,3.8,No,Monthly,1
3820,Clothing,99,2.9,No,Quarterly,0
3821,Accessories,65,5.0,No,Quarterly,2
3822,Footwear,48,4.6,No,Every 3 Months,2
3823,Accessories,41,3.2,No,Every 3 Months,1
3824,Clothing,42,3.0,No,Weekly,1
3825,Clothing,26,4.0,No,Quarterly,1
3826,Clothing,35,4.1,No,Fortnightly,1
3827,Outerwear,31,4.0,No,Annually,1
3828,Accessories,73,4.1,No,Fortnightly,2
3829,Clothing,82,3.4,No,Weekly,0
3830,Clothing,32,2.9,No,Fortnightly,1
3831,Accessories,27,3.0,No,Every 3 Months,1
3832,Accessories,86,4.0,No,Every 3 Months,0
3833,Footwear,38,4.8,No,Weekly,1
3834,Outerwear,93,4.6,No,Every 3 Months,0
3835,Clothing,59,4.1,No,Quarterly,2
3836,Footwear,58,2.6,No,Bi-Weekly,2
3837,Clothing,84,2.5,No,Fortnightly,0
3838,Clothing,100,4.8,No,Fortnightly,0
3839,Clothing,25,4.2,No,Every 3 Months,1
3840,Footwear,29,3.9,No,Quarterly,1
3841,Clothing,42,3.7,No,Fortnightly,1
3842,Clothing,57,4.2,No,Monthly,2
3843,Outerwear,84,4.2,No,Monthly,0
3844,Accessories,71,4.0,No,Every 3 Months,2
3845,Clothing,87,5.0,No,Quarterly,0
3846,Clothing,52,4.9,No,Annually,2
3847,Clothing,58,4.0,No,Every 3 Months,2
3848,Clothing,34,3.2,No,Fortnightly,1
3849,Accessories,60,3.0,No,Every 3 Months,2
3850,Clothing,68,2.6,No,Fortnightly,2
3851,Accessories,74,4.4,No,Every 3 Months,2
3852,Accessories,83,3.9,No,Annually,0
3853,Accessories,79,4.0,No,Weekly,0
3854,Accessories,76,4.0,No,Bi-Weekly,0
3855,Clothing,20,4.2,No,Annually,1
3856,Clothing,61,4.4,No,Quarterly,2
3857,Footwear,78,2.5,No,Quarterly,0
3858,Accessories,21,3.1,No,Every 3 Months,1
3859,Clothing,77,3.5,No,Quarterly,0
3860,Clothing,88,3.0,No,Bi-Weekly,0
3861,Accessories,64,4.4,No,Annually,2
3862,Outerwear,57,4.9,No,Monthly,2
3863,Clothing,49,2.8,No,Monthly,2
3864,Accessories,35,3.3,No,Fortnightly,1
3865,Clothing,99,4.9,No,Fortnightly,0
3866,Clothing,42,4.2,No,Every 3 Months,1
3867,Accessories,32,3.3,No,Fortnightly,1
3868,Outerwear,21,2.7,No,Monthly,1
3869,Clothing,29,3.3,No,Annually,1
3870,Outerwear,64,3.8,No,Annually,2
3871,Footwear,46,3.2,No,Every 3 Months,1
3872,Clothing,97,4.1,No,Every 3 Months,0
3873,Outerwear,94,4.3,No,Monthly,0
3874,Footwear,43,4.0,No,Weekly,1
3875,Clothing,54,3.9,No,Bi-Weekly,2
3876,Accessories,51,3.3,No,Annually,2
3877,Footwear,85,2.6,No,Annually,0
3878,Clothing,96,4.2,No,Monthly,0
3879,Accessories,42,3.4,No,Annually,1
3880,Clothing,63,4.1,No,Quarterly,2
3881,Clothing,20,3.9,No,Monthly,1
3882,Accessories,25,2.8,No,Weekly,1
3883,Clothing,95,2.6,No,Fortnightly,0
3884,Accessories,38,4.0,No,Fortnightly,1
3885,Footwear,29,4.9,No,Weekly,1
3886,Clothing,64,3.2,No,Quarterly,2
3887,Accessories,92,3.9,No,Quarterly,0
3888,Clothing,34,2.7,No,Quarterly,1
3889,Footwear,69,3.4,No,Bi-Weekly,2
3890,Clothing,65,3.5,No,Annually,2
3891,Clothing,81,2.6,No,Annually,0
3892,Clothing,30,4.7,No,Quarterly,1
3893,Accessories,86,3.5,No,Fortnightly,0
3894,Accessories,64,3.3,No,Bi-Weekly,2
3895,Clothing,78,3.9,No,Every 3 Months,0
3896,Clothing,28,4.2,No,Weekly,1
3897,Accessories,49,4.5,No,Bi-Weekly,2
3898,Accessories,33,2.9,No,Quarterly,1
3899,Footwear,77,3.8,No,Weekly,0
3900,Accessories,81,3.1,No,Quarterly,0
