Customer ID,Category,Purchase Amount (USD),Review Rating,Discount Applied,Frequency of Purchases
3634,Accessories,51,2.8,No,Bi-Weekly
3635,Clothing,22,3.3,No,Annually
3636,Footwear,32,3.3,No,Fortnightly
3637,Footwear,38,4.2,No,Weekly
3638,Footwear,66,3.6,No,Fortnightly
3639,Accessories,20,4.6,No,Bi-Weekly
3640,Outerwear,44,3.6,No,Annually
3641,Accessories,31,4.0,No,Monthly
3642,Outerwear,45,2.7,No,Every 3 Months
3643,Clothing,71,4.4,No,Annually
3644,Accessories,96,3.2,No,Annually
3645,Clothing,32,2.6,No,Weekly
3646,Accessories,90,3.4,No,Every 3 Months
3647,Accessories,68,5.0,No,Fortnightly
3648,Clothing,45,2.9,No,Weekly
3649,Clothing,67,5.0,No,Bi-Weekly
3650,Clothing,57,4.4,No,Fortnightly
3651,Clothing,60,3.5,No,Annually
3652,Accessories,32,3.8,No,Every 3 Months
3653,Accessories,29,3.8,No,Monthly
3654,Outerwear,20,3.9,No,Fortnightly
3655,Accessories,98,3.3,No,Annually
3656,Clothing,27,2.9,No,Bi-Weekly
3657,Outerwear,67,3.7,No,Monthly
3658,Footwear,82,3.7,No,Every 3 Months
3659,Clothing,72,4.6,No,Fortnightly
3660,Footwear,77,4.9,No,Annually
3661,Footwear,74,3.1,No,Fortnightly
3662,Footwear,39,3.5,No,Fortnightly
3663,Clothing,80,4.9,No,Weekly
3664,Accessories,59,4.4,No,Weekly
3665,Outerwear,68,4.4,No,Fortnightly
3666,Clothing,77,3.4,No,Quarterly
3667,Accessories,50,3.0,No,Every 3 Months
3668,Clothing,45,2.6,No,Monthly
3669,Clothing,71,3.2,No,Annually
3670,Clothing,52,4.6,No,Quarterly
3671,Footwear,50,3.8,No,Every 3 Months
3672,Accessories,66,4.8,No,Quarterly
3673,Footwear,81,4.5,No,Monthly
3674,Clothing,28,4.2,No,Fortnightly
3675,Accessories,65,2.7,No,Fortnightly
3676,Accessories,80,4.5,No,Monthly
3677,Accessories,94,4.9,No,Monthly
3678,Accessories,30,2.8,No,Annually
3679,Clothing,45,3.5,No,Fortnightly
3680,Outerwear,91,2.5,No,Bi-Weekly
3681,Accessories,36,2.9,No,Quarterly
3682,Accessories,73,4.2,No,Monthly
3683,Clothing,60,4.6,No,Bi-Weekly
3684,Clothing,77,3.0,No,Fortnightly
3685,Clothing,86,4.4,No,Bi-Weekly
3686,Clothing,42,2.6,No,Bi-Weekly
3687,Footwear,70,4.8,No,Bi-Weekly
3688,Clothing,44,2.9,No,Every 3 Months
3689,Accessories,91,3.0,No,Monthly
3690,Accessories,30,4.5,No,Quarterly
3691,Clothing,23,3.7,No,Bi-Weekly
3692,Footwear,21,4.8,No,Weekly
3693,Outerwear,34,4.8,No,Fortnightly
3694,Clothing,46,4.7,No,Weekly
3695,Clothing,41,2.6,No,Bi-Weekly
3696,Clothing,33,4.6,No,Fortnightly
3697,Clothing,48,3.4,No,Annually
3698,Clothing,66,3.0,No,Weekly
3699,Clothing,54,4.0,No,Annually
3700,Accessories,55,2.6,No,Weekly
3701,Accessories,84,3.4,No,Every 3 Months
3702,Footwear,66,4.5,No,Annually
3703,Footwear,65,2.7,No,Weekly
3704,Footwear,83,2.9,No,Every 3 Months
3705,Accessories,61,4.0,No,Quarterly
3706,Clothing,65,3.2,No,Annually
3707,Footwear,55,4.0,No,Bi-Weekly
3708,Accessories,79,3.4,No,Weekly
3709,Clothing,96,4.9,No,Monthly
3710,Clothing,43,3.6,No,Quarterly
3711,Accessories,40,3.6,No,Fortnightly
3712,Accessories,62,3.2,No,Annually
3713,Clothing,72,3.7,No,Quarterly
3714,Footwear,87,2.6,No,Every 3 Months
3715,Accessories,31,3.9,No,Weekly
3716,Accessories,34,3.4,No,Monthly
3717,Clothing,53,3.4,No,Every 3 Months
3718,Clothing,85,4.2,No,Every 3 Months
3719,Clothing,50,2.9,No,Bi-Weekly
3720,Clothing,91,4.1,No,Every 3 Months
3721,Accessories,56,3.6,No,Quarterly
3722,Outerwear,60,4.0,No,Annually
3723,Outerwear,34,4.0,No,Fortnightly
3724,Footwear,30,3.6,No,Monthly
3725,Accessories,71,3.1,No,Annually
3726,Clothing,100,4.4,No,Annually
3727,Accessories,85,4.3,No,Every 3 Months
3728,Clothing,83,3.5,No,Bi-Weekly
3729,Outerwear,31,3.0,No,Annually
3730,Footwear,82,4.7,No,Quarterly
3731,Clothing,79,2.5,No,Bi-Weekly
3732,Accessories,62,3.1,No,Quarterly
3733,Footwear,92,3.3,No,Annually
3734,Clothing,58,4.7,No,Every 3 Months
3735,Clothing,88,3.4,No,Every 3 Months
3736,Footwear,44,3.1,No,Annually
3737,Clothing,56,4.6,No,Every 3 Months
3738,Accessories,23,4.9,No,Bi-Weekly
3739,Clothing,45,2.7,No,Fortnightly
3740,Accessories,31,4.2,No,Weekly
3741,Clothing,96,2.6,No,Bi-Weekly
3742,Clothing,96,3.2,No,Bi-Weekly
3743,Clothing,80,4.4,No,Bi-Weekly
3744,Clothing,28,3.6,No,Quarterly
3745,Clothing,51,2.7,No,Fortnightly
3746,Clothing,41,4.3,No,Monthly
3747,Outerwear,99,2.6,No,Monthly
3748,Clothing,53,4.3,No,Bi-Weekly
3749,Accessories,25,3.9,No,Annually
3750,Clothing,95,2.9,No,Every 3 Months
3751,Clothing,88,3.1,No,Monthly
3752,Accessories,97,4.2,No,Every 3 Months
3753,Outerwear,81,4.1,No,Weekly
3754,Accessories,26,4.2,No,Fortnightly
3755,Footwear,41,4.4,No,Every 3 Months
3756,Clothing,93,3.4,No,Monthly
3757,Clothing,69,4.8,No,Bi-Weekly
3758,Clothing,44,4.5,No,Weekly
3759,Footwear,54,2.7,No,Quarterly
3760,Footwear,61,3.5,No,Quarterly
3761,Clothing,80,3.1,No,Weekly
3762,Accessories,30,2.8,No,Every 3 Months
3763,Clothing,94,2.9,No,Annually
3764,Clothing,24,4.5,No,Every 3 Months
3765,Clothing,21,3.5,No,Monthly
3766,Accessories,52,4.3,No,Bi-Weekly
3767,Accessories,59,4.9,No,Annually
3768,Clothing,51,3.1,No,Fortnightly
3769,Clothing,35,4.0,No,Quarterly
3770,Accessories,87,3.6,No,Annually
3771,Clothing,42,4.0,No,Weekly
3772,Clothing,86,2.6,No,Bi-Weekly
3773,Clothing,26,3.1,No,Annually
3774,Clothing,60,3.5,No,Quarterly
3775,Accessories,83,3.9,No,Fortnightly
3776,Accessories,63,2.7,No,Quarterly
3777,Footwear,25,4.1,No,Fortnightly
3778,Clothing,65,4.3,No,Weekly
3779,Footwear,60,2.9,No,Annually
3780,Clothing,75,4.0,No,Annually
3781,Footwear,57,4.1,No,Quarterly
3782,Footwear,99,3.7,No,Fortnightly
3783,Outerwear,45,2.8,No,Fortnightly
3784,Accessories,66,3.2,No,Fortnightly
3785,Clothing,53,4.5,No,Annually
3786,Clothing,94,3.8,No,Monthly
3787,Footwear,47,3.6,No,Weekly
3788,Clothing,80,3.6,No,Every 3 Months
3789,Accessories,65,3.2,No,Monthly
3790,Clothing,75,3.8,No,Every 3 Months
3791,Accessories,45,4.4,No,Weekly
3792,Accessories,51,3.7,No,Weekly
3793,Accessories,58,2.6,No,Fortnightly
3794,Accessories,20,4.0,No,Annually
3795,Accessories,82,3.6,No,Weekly
3796,Accessories,92,2.5,No,Weekly
3797,Clothing,81,3.2,No,Quarterly
3798,Accessories,44,2.5,No,Quarterly
3799,Accessories,72,3.2,No,Annually
3800,Outerwear,26,2.6,No,Monthly
3801,Clothing,26,4.8,No,Bi-Weekly
3802,Clothing,84,5.0,No,Fortnightly
3803,Accessories,72,3.2,No,Monthly
3804,Accessories,55,3.6,No,Weekly
3805,Accessories,77,2.7,No,Annually
3806,Accessories,57,3.1,No,Quarterly
3807,Footwear,71,3.0,No,Weekly
3808,Clothing,39,2.9,No,Annually
3809,Clothing,28,4.7,No,Bi-Weekly
3810,Footwear,33,3.7,No,Annually
3811,Clothing,79,3.9,No,Monthly
3812,Accessories,30,4.0,No,Monthly
3813,Clothing,75,2.8,No,Every 3 Months
3814,Clothing,89,4.1,No,Bi-Weekly
3815,Clothing,95,4.2,No,Every 3 Months
3816,Accessories,44,4.3,No,Fortnightly
3817,Outerwear,86,4.3,No,Fortnightly
3818,Accessories,91,2.6,No,Annually
3819,Footwear,41,3.8,No,Monthly
3820,Clothing,99,2.9,No,Quarterly
3821,Accessories,65,5.0,No,Quarterly
3822,Footwear,48,4.6,No,Every 3 Months
3823,Accessories,41,3.2,No,Every 3 Months
3824,Clothing,42,3.0,No,Weekly
3825,Clothing,26,4.0,No,Quarterly
3826,Clothing,35,4.1,No,Fortnightly
3827,Outerwear,31,4.0,No,Annually
3828,Accessories,73,4.1,No,Fortnightly
3829,Clothing,82,3.4,No,Weekly
3830,Clothing,32,2.9,No,Fortnightly
3831,Accessories,27,3.0,No,Every 3 Months
3832,Accessories,86,4.0,No,Every 3 Months
3833,Footwear,38,4.8,No,Weekly
3834,Outerwear,93,4.6,No,Every 3 Months
3835,Clothing,59,4.1,No,Quarterly
3836,Footwear,58,2.6,No,Bi-Weekly
3837,Clothing,84,2.5,No,Fortnightly
3838,Clothing,100,4.8,No,Fortnightly
3839,Clothing,25,4.2,No,Every 3 Months
3840,Footwear,29,3.9,No,Quarterly
3841,Clothing,42,3.7,No,Fortnightly
3842,Clothing,57,4.2,No,Monthly
3843,Outerwear,84,4.2,No,Monthly
3844,Accessories,71,4.0,No,Every 3 Months
3845,Clothing,87,5.0,No,Quarterly
3846,Clothing,52,4.9,No,Annually
3847,Clothing,58,4.0,No,Every 3 Months
3848,Clothing,34,3.2,No,Fortnightly
3849,Accessories,60,3.0,No,Every 3 Months
3850,Clothing,68,2.6,No,Fortnightly
3851,Accessories,74,4.4,No,Every 3 Months
3852,Accessories,83,3.9,No,Annually
3853,Accessories,79,4.0,No,Weekly
3854,Accessories,76,4.0,No,Bi-Weekly
3855,Clothing,20,4.2,No,Annually
3856,Clothing,61,4.4,No,Quarterly
3857,Footwear,78,2.5,No,Quarterly
3858,Accessories,21,3.1,No,Every 3 Months
3859,Clothing,77,3.5,No,Quarterly
3860,Clothing,88,3.0,No,Bi-Weekly
3861,Accessories,64,4.4,No,Annually
3862,Outerwear,57,4.9,No,Monthly
3863,Clothing,49,2.8,No,Monthly
3864,Accessories,35,3.3,No,Fortnightly
3865,Clothing,99,4.9,No,Fortnightly
3866,Clothing,42,4.2,No,Every 3 Months
3867,Accessories,32,3.3,No,Fortnightly
3868,Outerwear,21,2.7,No,Monthly
3869,Clothing,29,3.3,No,Annually
3870,Outerwear,64,3.8,No,Annually
3871,Footwear,46,3.2,No,Every 3 Months
3872,Clothing,97,4.1,No,Every 3 Months
3873,Outerwear,94,4.3,No,Monthly
3874,Footwear,43,4.0,No,Weekly
3875,Clothing,54,3.9,No,Bi-Weekly
3876,Accessories,51,3.3,No,Annually
3877,Footwear,85,2.6,No,Annually
3878,Clothing,96,4.2,No,Monthly
3879,Accessories,42,3.4,No,Annually
3880,Clothing,63,4.1,No,Quarterly
3881,Clothing,20,3.9,No,Monthly
3882,Accessories,25,2.8,No,Weekly
3883,Clothing,95,2.6,No,Fortnightly
3884,Accessories,38,4.0,No,Fortnightly
3885,Footwear,29,4.9,No,Weekly
3886,Clothing,64,3.2,No,Quarterly
3887,Accessories,92,3.9,No,Quarterly
3888,Clothing,34,2.7,No,Quarterly
3889,Footwear,69,3.4,No,Bi-Weekly
3890,Clothing,65,3.5,No,Annually
3891,Clothing,81,2.6,No,Annually
3892,Clothing,30,4.7,No,Quarterly
3893,Accessories,86,3.5,No,Fortnightly
3894,Accessories,64,3.3,No,Bi-Weekly
3895,Clothing,78,3.9,No,Every 3 Months
3896,Clothing,28,4.2,No,Weekly
3897,Accessories,49,4.5,No,Bi-Weekly
3898,Accessories,33,2.9,No,Quarterly
3899,Footwear,77,3.8,No,Weekly
3900,Accessories,81,3.1,No,Quarterly
